repeat,outer_fold,overall_fold,estimator,best_params,inner_cv_score,accuracy,balanced_accuracy,f1,f2,precision,recall,sensitivity,specificity,npv,mcc,roc_auc,pr_auc,log_loss
3,2,12,GNB,{'var_smoothing': np.float64(1e-09)},0.988040378029917,0.9029126213592233,0.895748987854251,0.868421052631579,0.8684210526315791,0.868421052631579,0.868421052631579,0.868421052631579,0.9230769230769231,0.9230769230769231,0.791497975708502,0.977327935222672,0.9709952555412816,0.9450211487618695
3,2,12,LDA,"{'shrinkage': None, 'solver': 'svd'}",0.9906484983414249,0.9805825242718447,0.9791497975708503,0.9736842105263158,0.9736842105263159,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9846153846153847,0.9846153846153847,0.9582995951417004,0.9987854251012145,0.9980744544287546,0.06314173760221364
3,2,12,SVM,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.9933156299455487,0.970873786407767,0.9605263157894737,0.958904109589041,0.9358288770053476,1.0,0.9210526315789473,0.9210526315789473,1.0,0.9558823529411765,0.9383058971659225,0.9935222672064776,0.9918596142789943,0.09051609088044865
3,2,12,RF,"{'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 75}",0.9906592276673551,0.9514563106796117,0.9506072874493927,0.935064935064935,0.9424083769633508,0.9230769230769231,0.9473684210526315,0.9473684210526315,0.9538461538461539,0.96875,0.8965084614012637,0.9732793522267207,0.9754063827860994,0.46664445850044567
3,2,12,LGBM,"{'learning_rate': 0.05, 'max_depth': -1, 'n_estimators': 75, 'num_leaves': 31}",0.990949813577962,0.970873786407767,0.9605263157894737,0.958904109589041,0.9358288770053476,1.0,0.9210526315789473,0.9210526315789473,1.0,0.9558823529411765,0.9383058971659225,0.9858299595141701,0.9827274815516694,0.12000009287621502
3,3,13,LR_ElasticNet,"{'C': 0.1, 'l1_ratio': 0}",0.9908389438766844,0.9705882352941176,0.9605263157894737,0.958904109589041,0.9358288770053476,1.0,0.9210526315789473,0.9210526315789473,1.0,0.9552238805970149,0.9379826592058804,0.9967105263157895,0.9950619555882712,0.10776874141040317
3,3,13,GNB,{'var_smoothing': np.float64(0.01)},0.9808222240104433,0.9117647058823529,0.8976151315789473,0.8767123287671232,0.855614973262032,0.9142857142857143,0.8421052631578947,0.8421052631578947,0.953125,0.9104477611940298,0.8098475280822199,0.9703947368421053,0.9170024131853141,1.407344372361015
3,3,13,LDA,"{'shrinkage': None, 'solver': 'svd'}",0.980596908165911,0.9215686274509803,0.9000822368421053,0.8857142857142857,0.842391304347826,0.96875,0.8157894736842105,0.8157894736842105,0.984375,0.9,0.8337522932581102,0.9942434210526316,0.9898301954538221,0.19030779428008862
3,3,13,SVM,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.9930688554491564,0.9607843137254902,0.9580592105263157,0.9473684210526315,0.9473684210526314,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.96875,0.96875,0.9161184210526315,0.9946546052631579,0.991504714982269,0.09915803104828035
3,3,13,RF,"{'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 150}",0.9843155137111843,0.9705882352941176,0.9658717105263157,0.96,0.9523809523809523,0.972972972972973,0.9473684210526315,0.9473684210526315,0.984375,0.9692307692307692,0.9369589842087575,0.9954769736842105,0.9923786532919661,0.11407327702034195
3,3,13,LGBM,"{'learning_rate': 0.1, 'max_depth': -1, 'n_estimators': 150, 'num_leaves': 31}",0.9844290657439446,0.9411764705882353,0.9317434210526316,0.918918918918919,0.9042553191489363,0.9444444444444444,0.8947368421052632,0.8947368421052632,0.96875,0.9393939393939394,0.873603351065016,0.9950657894736842,0.992254438930339,0.15463806996849405
3,4,14,LR_ElasticNet,"{'C': 1, 'l1_ratio': 0.25}",0.9941444703736488,0.9607843137254902,0.9527138157894737,0.9459459459459459,0.9308510638297871,0.9722222222222222,0.9210526315789473,0.9210526315789473,0.984375,0.9545454545454546,0.916035513831031,0.9925986842105263,0.9898401408927723,0.09379914378276645
3,4,14,GNB,{'var_smoothing': np.float64(1e-09)},0.9839471401875843,0.9509803921568627,0.9449013157894737,0.9333333333333333,0.9259259259259259,0.9459459459459459,0.9210526315789473,0.9210526315789473,0.96875,0.9538461538461539,0.8947834253432264,0.9872532894736843,0.9839411346313078,0.5534699765858262
3,4,14,LDA,"{'shrinkage': None, 'solver': 'svd'}",0.9860089589871516,0.9607843137254902,0.9473684210526316,0.9444444444444444,0.913978494623656,1.0,0.8947368421052632,0.8947368421052632,1.0,0.9411764705882353,0.9176629354822471,0.9864309210526316,0.98321044999003,0.16095402326013022
3,4,14,SVM,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.9937465912037409,0.9607843137254902,0.9473684210526316,0.9444444444444444,0.913978494623656,1.0,0.8947368421052632,0.8947368421052632,1.0,0.9411764705882353,0.9176629354822471,0.9950657894736842,0.9926315815903914,0.07470528690864237
3,4,14,RF,"{'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 150}",0.9876353459760557,0.9705882352941176,0.9658717105263157,0.96,0.9523809523809523,0.972972972972973,0.9473684210526315,0.9473684210526315,0.984375,0.9692307692307692,0.9369589842087575,0.9909539473684211,0.9885873970597974,0.11511772712795836
3,4,14,LGBM,"{'learning_rate': 0.1, 'max_depth': -1, 'n_estimators': 150, 'num_leaves': 31}",0.988255858659013,0.9705882352941176,0.971217105263158,0.961038961038961,0.968586387434555,0.9487179487179487,0.9736842105263158,0.9736842105263158,0.96875,0.9841269841269841,0.9376273128643323,0.9930098684210527,0.9918660287081338,0.13858432614329583
3,5,15,LR_ElasticNet,"{'C': 1, 'l1_ratio': 0}",0.9970896703414608,0.9705882352941176,0.9605263157894737,0.958904109589041,0.9358288770053476,1.0,0.9210526315789473,0.9210526315789473,1.0,0.9552238805970149,0.9379826592058804,0.984375,0.9868421052631577,0.12124059657329794
3,5,15,GNB,{'var_smoothing': np.float64(0.01)},0.9861484402242429,0.9411764705882353,0.9263980263157895,0.9166666666666666,0.8870967741935484,0.9705882352941176,0.868421052631579,0.868421052631579,0.984375,0.9264705882352942,0.8746474853815167,0.9901315789473684,0.9833293600564679,0.657591637279873
3,5,15,LDA,"{'shrinkage': None, 'solver': 'svd'}",0.9898938690843414,0.9117647058823529,0.881578947368421,0.8656716417910447,0.8011049723756906,1.0,0.7631578947368421,0.7631578947368421,1.0,0.8767123287671232,0.8179669523347212,0.9794407894736843,0.9775393695102736,0.2768398222138537
